time,open,high,low,close,volume
2009-07-09,881.28,887.86,878.45,882.68,4347170000
2009-07-10,880.03,883.57,872.81,879.13,3912080000
2009-07-13,879.57,901.05,875.32,901.05,4499440000
2009-07-14,900.77,905.84,896.5,905.84,4149030000
2009-07-15,910.15,933.95,910.15,932.68,5238830000
2009-07-16,930.17,943.96,927.45,940.74,4898640000
2009-07-17,940.56,941.89,934.65,940.38,5141380000
2009-07-20,942.07,951.62,940.99,951.13,4853150000
2009-07-21,951.97,956.53,943.22,954.58,5309300000
2009-07-22,953.4,959.83,947.75,954.07,4634100000
2009-07-23,953.87,979.42,953.27,976.29,5761650000
2009-07-24,972.16,979.79,965.95,979.26,4458300000
2009-07-27,978.63,982.49,972.29,982.18,4631290000
2009-07-28,981.48,982.35,969.35,979.62,5490350000
2009-07-29,977.66,977.76,968.65,975.15,5178770000
2009-07-30,976.01,996.68,976.01,986.75,6035180000
2009-07-31,986.8,993.18,982.85,987.48,5139070000
2009-08-03,990.22,1003.61,990.22,1002.63,5603440000
2009-08-04,1001.41,1007.12,996.68,1005.65,5713700000
2009-08-05,1005.41,1006.64,994.31,1002.72,7242120000
2009-08-06,1004.06,1008.0,992.49,997.08,6753380000
2009-08-07,999.83,1018.0,999.83,1010.48,6827090000
2009-08-10,1008.89,1010.12,1000.99,1007.1,5406080000
2009-08-11,1005.77,1005.77,992.4,994.35,5773160000
2009-08-12,994.0,1012.78,993.36,1005.81,5498170000
2009-08-13,1005.86,1012.78,1001.02,1012.73,5250660000
2009-08-14,1012.23,1012.6,994.6,1004.09,4940750000
2009-08-17,998.18,998.18,978.51,979.73,4088570000
2009-08-18,980.62,991.2,980.62,989.67,4198970000
2009-08-19,986.88,999.61,980.62,996.46,4257000000
2009-08-20,996.41,1008.92,996.39,1007.37,4893160000
2009-08-21,1009.06,1027.59,1009.06,1026.13,5885550000
2009-08-24,1026.59,1035.82,1022.48,1025.57,6302450000
2009-08-25,1026.63,1037.75,1026.21,1028.0,5768740000
2009-08-26,1027.35,1032.47,1021.57,1028.12,5080060000
2009-08-27,1027.81,1033.33,1016.2,1030.98,5785880000
2009-08-28,1031.62,1039.47,1023.13,1028.93,5785780000
2009-08-31,1025.21,1025.21,1014.62,1020.62,5004560000
2009-09-01,1019.52,1028.45,996.28,998.04,6862360000
2009-09-02,996.07,1000.34,991.97,994.75,5842730000
2009-09-03,996.12,1003.43,992.25,1003.24,4624280000
2009-09-04,1003.84,1016.48,1001.65,1016.4,4097370000
2009-09-08,1018.67,1026.07,1018.67,1025.39,5235160000
2009-09-09,1025.36,1036.34,1023.97,1033.37,5202550000
2009-09-10,1032.99,1044.14,1028.04,1044.14,5191380000
2009-09-11,1043.92,1048.18,1038.4,1042.73,4922600000
2009-09-14,1040.15,1049.74,1035.0,1049.34,4979610000
2009-09-15,1049.03,1056.04,1043.42,1052.63,6185620000
2009-09-16,1053.99,1068.76,1052.87,1068.76,6793530000
2009-09-17,1067.87,1074.77,1061.2,1065.49,6668110000
2009-09-18,1066.6,1071.52,1064.27,1068.3,5607970000
2009-09-21,1067.14,1067.28,1057.46,1064.66,4615280000
2009-09-22,1066.35,1073.81,1066.35,1071.66,5246600000
2009-09-23,1072.68,1080.15,1060.39,1060.87,5531930000
2009-09-24,1062.56,1066.29,1045.85,1050.78,5505610000
2009-09-25,1049.48,1053.47,1041.17,1044.38,4507090000
2009-09-28,1045.38,1065.13,1045.38,1062.98,3726950000
2009-09-29,1063.68,1069.62,1057.83,1060.61,4949900000
2009-09-30,1061.02,1063.4,1046.47,1057.08,5998860000
2009-10-01,1054.91,1054.91,1029.45,1029.85,5791450000
2009-10-02,1029.71,1030.6,1019.95,1025.21,5583240000
2009-10-05,1026.87,1042.58,1025.92,1040.46,4313310000
2009-10-06,1042.02,1060.55,1042.02,1054.72,5029840000
2009-10-07,1053.65,1058.02,1050.1,1057.58,4238220000
2009-10-08,1060.03,1070.67,1060.03,1065.48,4988400000
2009-10-09,1065.28,1071.51,1063.0,1071.49,3763780000
2009-10-12,1071.63,1079.46,1071.63,1076.19,3710430000
2009-10-13,1074.96,1075.3,1066.71,1073.19,4320480000
2009-10-14,1078.68,1093.17,1078.68,1092.02,5406420000
2009-10-15,1090.36,1096.56,1086.41,1096.56,5369780000
2009-10-16,1094.67,1094.67,1081.53,1087.68,4894740000
2009-10-19,1088.22,1100.17,1086.48,1097.91,4619240000
2009-10-20,1098.64,1098.64,1086.16,1091.06,5396930000
2009-10-21,1090.36,1101.36,1080.77,1081.4,5616290000
2009-10-22,1080.96,1095.21,1074.31,1092.91,5192410000
2009-10-23,1095.62,1095.83,1075.49,1079.6,4767460000
2009-10-26,1080.36,1091.75,1065.23,1066.95,6363380000
2009-10-27,1067.54,1072.48,1060.62,1063.41,5337380000
2009-10-28,1061.51,1063.26,1042.19,1042.63,6600350000
2009-10-29,1043.69,1066.83,1043.69,1066.11,5595040000
2009-10-30,1065.41,1065.41,1033.38,1036.19,6512420000
2009-11-02,1036.18,1052.18,1029.38,1042.88,6202640000
2009-11-03,1040.92,1046.36,1033.94,1045.41,5487500000
2009-11-04,1047.14,1061.0,1045.15,1046.5,5635510000
2009-11-05,1047.3,1066.65,1047.3,1066.63,4848350000
2009-11-06,1064.95,1071.48,1059.32,1069.3,4277130000
2009-11-09,1072.31,1093.19,1072.31,1093.08,4460030000
2009-11-10,1091.86,1096.42,1087.4,1093.01,4394770000
2009-11-11,1096.04,1105.37,1093.81,1098.51,4286700000
2009-11-12,1098.31,1101.97,1084.9,1087.24,4160250000
2009-11-13,1087.59,1097.79,1085.33,1093.48,3792610000
2009-11-16,1094.13,1113.69,1094.13,1109.3,4565850000
2009-11-17,1109.22,1110.52,1102.19,1110.32,3824070000
2009-11-18,1109.43,1111.1,1102.7,1109.8,4293340000
2009-11-19,1106.43,1106.43,1088.4,1094.9,4178030000
2009-11-20,1094.66,1094.66,1086.81,1091.38,3751230000
2009-11-23,1094.86,1112.38,1094.86,1106.24,3827920000
2009-11-24,1105.82,1107.56,1097.63,1105.65,3700820000
2009-11-25,1106.49,1111.18,1104.75,1110.63,3036350000
2009-11-27,1105.47,1105.47,1083.74,1091.49,2362910000
2009-11-30,1091.07,1097.24,1086.25,1095.63,3895520000
2009-12-01,1098.89,1112.28,1098.89,1108.86,4249310000
2009-12-02,1109.03,1115.58,1105.29,1109.24,3941340000
2009-12-03,1110.59,1117.28,1098.74,1099.92,4810030000
2009-12-04,1100.43,1119.13,1096.52,1105.98,5781140000
2009-12-07,1105.52,1110.72,1100.83,1103.25,4103360000
2009-12-08,1103.04,1103.04,1088.61,1091.94,4748030000
2009-12-09,1091.06,1097.04,1085.89,1095.95,4115410000
2009-12-10,1098.68,1106.25,1098.68,1102.35,3996490000
2009-12-11,1103.96,1108.5,1101.34,1106.41,3791090000
2009-12-14,1107.84,1114.76,1107.84,1114.11,4548490000
2009-12-15,1114.11,1114.11,1105.35,1107.93,5045100000
2009-12-16,1108.61,1116.21,1107.96,1109.18,4829820000
2009-12-17,1106.36,1106.36,1095.88,1096.08,7615070000
2009-12-18,1097.86,1103.74,1093.88,1102.47,6325890000
2009-12-21,1105.31,1117.68,1105.31,1114.05,3977340000
2009-12-22,1114.51,1120.27,1114.51,1118.02,3641130000
2009-12-23,1118.84,1121.58,1116.0,1120.59,3166870000
2009-12-24,1121.07,1126.48,1121.07,1126.48,1267710000
2009-12-28,1127.53,1130.38,1123.51,1127.78,2716400000
2009-12-29,1128.55,1130.38,1126.08,1126.19,2491020000
2009-12-30,1125.53,1126.42,1121.94,1126.42,2277300000
2009-12-31,1126.6,1127.64,1114.81,1115.1,2076990000
2010-01-04,1116.56,1133.87,1116.56,1132.99,3991400000
2010-01-05,1132.66,1136.63,1129.66,1136.52,2491020000
2010-01-06,1135.71,1139.19,1133.95,1137.14,4972660000
2010-01-07,1136.27,1142.46,1131.32,1141.69,5270680000
2010-01-08,1140.52,1145.39,1136.22,1144.98,4389590000
2010-01-11,1145.96,1149.74,1142.02,1146.98,4255780000
2010-01-12,1143.81,1143.81,1131.77,1136.22,4716160000
2010-01-13,1137.31,1148.4,1133.18,1145.68,4170360000
2010-01-14,1145.68,1150.41,1143.8,1148.46,3915200000
2010-01-15,1147.72,1147.77,1131.39,1136.03,4758730000
2010-01-19,1136.03,1150.45,1135.77,1150.23,4724830000
2010-01-20,1147.94,1147.95,1129.25,1138.04,4810560000
2010-01-21,1138.68,1141.58,1114.84,1116.48,6874290000
2010-01-22,1115.49,1115.49,1090.18,1091.76,6208650000
2010-01-25,1092.4,1102.97,1092.4,1096.78,4481390000
2010-01-26,1095.8,1103.69,1089.86,1092.17,4731910000
2010-01-27,1091.94,1099.51,1083.11,1097.5,5319120000
2010-01-28,1096.93,1100.22,1078.46,1084.53,5452400000
2010-01-29,1087.61,1096.45,1071.59,1073.87,5412850000
2010-02-01,1073.89,1089.38,1073.89,1089.18,4077610000
2010-02-02,1090.05,1104.73,1087.96,1103.32,4749540000
2010-02-03,1100.67,1102.72,1093.28,1097.28,4285450000
2010-02-04,1097.25,1097.25,1062.78,1063.11,5859690000
2010-02-05,1064.12,1067.13,1044.5,1066.19,6438900000
2010-02-08,1065.51,1071.2,1056.51,1056.74,4089820000
2010-02-09,1060.06,1079.28,1060.06,1070.52,5114260000
2010-02-10,1069.68,1073.67,1059.34,1068.13,4251450000
2010-02-11,1067.1,1080.04,1060.59,1078.47,4400870000
2010-02-12,1075.95,1077.81,1062.97,1075.51,4160680000
2010-02-16,1079.13,1095.67,1079.13,1094.87,4080770000
2010-02-17,1096.14,1101.03,1094.72,1099.51,4259230000
2010-02-18,1099.03,1108.24,1097.48,1106.75,3878620000
2010-02-19,1105.49,1112.42,1100.8,1109.17,3944280000
2010-02-22,1110.0,1112.29,1105.38,1108.01,3814440000
2010-02-23,1107.49,1108.58,1092.18,1094.6,4521050000
2010-02-24,1095.89,1106.42,1095.5,1105.24,4168360000
2010-02-25,1101.24,1103.5,1086.02,1102.93,4521130000
2010-02-26,1103.1,1107.24,1097.56,1104.49,3945190000
2010-03-01,1105.36,1116.11,1105.36,1115.71,3847640000
2010-03-02,1117.01,1123.46,1116.51,1118.31,4134680000
2010-03-03,1119.36,1125.64,1116.58,1118.79,3951320000
2010-03-04,1119.12,1123.73,1116.66,1122.97,3945010000
2010-03-05,1125.12,1139.38,1125.12,1138.69,4133000000
2010-03-08,1138.4,1141.05,1136.77,1138.5,3774680000
2010-03-09,1137.56,1145.37,1134.9,1140.44,5185570000
2010-03-10,1140.22,1148.26,1140.09,1145.61,5469120000
2010-03-11,1143.96,1150.24,1138.99,1150.24,4669060000
2010-03-12,1151.71,1153.41,1146.97,1149.99,4928160000
2010-03-15,1148.53,1150.98,1141.45,1150.51,4164110000
2010-03-16,1150.82,1160.28,1150.35,1159.46,4369770000
2010-03-17,1159.93,1169.84,1159.93,1166.21,4963200000
2010-03-18,1166.13,1167.77,1161.16,1165.82,4234510000
2010-03-19,1166.68,1169.2,1155.33,1159.9,5212410000
2010-03-22,1157.82,1167.82,1152.88,1165.81,4261680000
2010-03-23,1166.47,1174.72,1163.83,1174.17,4411640000
2010-03-24,1172.69,1173.04,1166.01,1167.72,4705750000
2010-03-25,1170.03,1180.69,1165.09,1165.73,5668900000
2010-03-26,1167.57,1173.93,1161.48,1166.59,4708420000
2010-03-29,1167.71,1174.85,1167.71,1173.32,4375580000
2010-03-30,1173.75,1177.83,1168.92,1173.27,4085000000
2010-03-31,1171.75,1174.56,1165.77,1169.43,4484340000
2010-04-01,1171.23,1181.43,1170.69,1178.1,4006870000
2010-04-05,1178.71,1187.73,1178.71,1187.44,3881620000
2010-04-06,1186.01,1191.8,1182.77,1189.43,4086180000
2010-04-07,1188.23,1189.6,1177.25,1182.44,5101430000
2010-04-08,1181.75,1188.55,1175.12,1186.43,4726970000
2010-04-09,1187.47,1194.66,1187.15,1194.37,4511570000
2010-04-12,1194.93,1199.2,1194.71,1196.48,4607090000
2010-04-13,1195.93,1199.04,1188.82,1197.3,5403580000
2010-04-14,1198.68,1210.65,1198.68,1210.65,5760040000
2010-04-15,1210.77,1213.92,1208.5,1211.67,5995330000
2010-04-16,1210.17,1210.17,1186.77,1192.13,8108470000
2010-04-19,1192.06,1197.87,1183.68,1197.52,6597740000
2010-04-20,1199.04,1208.58,1199.04,1207.17,5316590000
2010-04-21,1207.16,1210.99,1198.85,1205.93,5724310000
2010-04-22,1202.52,1210.27,1190.19,1208.67,6035780000
2010-04-23,1207.87,1217.28,1205.1,1217.28,5326060000
2010-04-26,1217.06,1219.8,1211.07,1212.05,5647760000
2010-04-27,1209.92,1211.38,1181.62,1183.71,7454540000
2010-04-28,1184.59,1195.05,1181.81,1191.36,6342310000
2010-04-29,1193.3,1209.36,1193.3,1206.78,6059410000
2010-04-30,1206.77,1207.99,1186.32,1186.68,6048260000
2010-05-03,1188.57,1205.13,1188.57,1202.26,4938050000
2010-05-04,1197.5,1197.5,1168.12,1173.6,6594720000
2010-05-05,1169.24,1175.94,1158.15,1165.87,6795940000
2010-05-06,1164.38,1167.58,1065.79,1128.15,10617810000
2010-05-07,1127.04,1135.13,1094.15,1110.88,9472910000
2010-05-10,1122.27,1163.85,1122.27,1159.73,6893700000
2010-05-11,1156.39,1170.48,1147.71,1155.79,5842550000
2010-05-12,1155.43,1172.87,1155.43,1171.67,5225460000
2010-05-13,1170.04,1173.57,1156.14,1157.43,4870640000
2010-05-14,1157.18,1157.19,1126.14,1135.68,6126400000
2010-05-17,1136.52,1141.88,1114.96,1136.94,5922920000
2010-05-18,1138.78,1148.66,1117.2,1120.8,6170840000
2010-05-19,1119.57,1124.27,1100.66,1115.05,6765800000
2010-05-20,1107.34,1107.34,1071.58,1071.59,8328570000
2010-05-21,1067.26,1090.16,1055.9,1087.69,5452130000
2010-05-24,1084.78,1089.95,1072.7,1073.65,5224040000
2010-05-25,1067.42,1074.75,1040.78,1074.03,7329580000
2010-05-26,1075.51,1090.75,1065.59,1067.95,4521050000
2010-05-27,1074.27,1103.52,1074.27,1103.06,5698460000
2010-05-28,1102.59,1102.59,1084.78,1089.41,4871210000
2010-06-01,1087.3,1094.77,1069.89,1070.71,5271480000
2010-06-02,1073.01,1098.56,1072.03,1098.38,5026360000
2010-06-03,1098.82,1105.67,1091.81,1102.83,4995970000
2010-06-04,1098.43,1098.43,1060.5,1064.88,6180580000
2010-06-07,1065.84,1071.36,1049.86,1050.47,5467560000
2010-06-08,1050.81,1063.15,1042.17,1062.0,6192750000
2010-06-09,1062.75,1077.74,1052.25,1055.69,5983200000
2010-06-10,1058.77,1087.85,1058.77,1086.84,5144780000
2010-06-11,1082.65,1092.25,1077.12,1091.6,4059280000
2010-06-14,1095.0,1105.91,1089.03,1089.63,4425830000
2010-06-15,1091.21,1115.59,1091.21,1115.23,4644490000
2010-06-16,1114.02,1118.74,1107.13,1114.61,5002600000
2010-06-17,1115.98,1117.72,1105.87,1116.04,4557760000
2010-06-18,1116.16,1121.01,1113.93,1117.51,4555360000
2010-06-21,1122.79,1131.23,1108.24,1113.2,4514360000
2010-06-22,1113.9,1118.5,1094.18,1095.31,4514380000
2010-06-23,1095.57,1099.64,1085.31,1092.04,4526150000
2010-06-24,1090.93,1090.93,1071.6,1073.69,4814830000
2010-06-25,1075.1,1083.56,1067.89,1076.76,5128840000
2010-06-28,1077.5,1082.6,1071.45,1074.57,3896410000
2010-06-29,1071.1,1071.1,1035.18,1041.24,6136700000
2010-06-30,1040.56,1048.08,1028.33,1030.71,5067080000
2010-07-01,1031.1,1033.58,1010.91,1027.37,6435770000
2010-07-02,1027.65,1032.95,1015.93,1022.58,3968500000
2010-07-06,1028.09,1042.5,1018.35,1028.06,4691240000
2010-07-07,1028.54,1060.89,1028.54,1060.27,4931220000
2010-07-08,1062.92,1071.25,1058.24,1070.25,4548460000
2010-07-09,1070.5,1078.16,1068.1,1077.96,3506570000
2010-07-12,1077.23,1080.78,1070.45,1078.75,3426990000
2010-07-13,1080.65,1099.46,1080.65,1095.34,4640460000
2010-07-14,1095.61,1099.08,1087.68,1095.17,4521050000
2010-07-15,1094.46,1098.66,1080.53,1096.48,4552470000
2010-07-16,1093.85,1093.85,1063.32,1064.88,5297350000
2010-07-19,1066.85,1074.7,1061.11,1071.25,4089500000
2010-07-20,1064.53,1083.94,1056.88,1083.48,4713280000
2010-07-21,1086.67,1088.96,1065.25,1069.59,4747180000
2010-07-22,1072.14,1097.5,1072.14,1093.67,4826900000
2010-07-23,1092.17,1103.73,1087.88,1102.66,4524570000
2010-07-26,1102.89,1115.01,1101.3,1115.01,4009650000
2010-07-27,1117.36,1120.95,1109.78,1113.84,4725690000
2010-07-28,1112.84,1114.66,1103.11,1106.13,4002390000
2010-07-29,1108.07,1115.9,1092.82,1101.53,4612420000
2010-07-30,1098.44,1106.44,1088.01,1101.6,4006450000
2010-08-02,1107.53,1127.3,1107.53,1125.86,4144180000
2010-08-03,1125.34,1125.44,1116.76,1120.46,4071820000
2010-08-04,1121.06,1128.75,1119.46,1127.24,4057850000
2010-08-05,1125.78,1126.56,1118.81,1125.81,3685560000
2010-08-06,1122.07,1123.06,1107.17,1121.64,3857890000
2010-08-09,1122.8,1129.24,1120.91,1127.79,3979360000
2010-08-10,1122.92,1127.16,1111.58,1121.06,3979360000
2010-08-11,1116.89,1116.89,1088.55,1089.47,4511860000
2010-08-12,1081.48,1086.72,1076.69,1083.61,4521050000
2010-08-13,1082.22,1086.25,1079.0,1079.25,3328890000
2010-08-16,1077.49,1082.62,1069.49,1079.38,3142450000
2010-08-17,1081.16,1100.14,1081.16,1092.54,3968210000
2010-08-18,1092.08,1099.77,1085.76,1094.16,3724260000
2010-08-19,1092.44,1092.44,1070.66,1075.63,4290540000
2010-08-20,1075.63,1075.63,1063.91,1071.69,3761570000
2010-08-23,1073.36,1081.58,1067.08,1067.36,3210950000
2010-08-24,1063.2,1063.2,1046.68,1051.87,4436330000
2010-08-25,1048.98,1059.38,1039.83,1055.33,4360190000
2010-08-26,1056.28,1061.45,1045.4,1047.22,3646710000
2010-08-27,1049.27,1065.21,1039.7,1064.59,4102460000
2010-08-30,1062.9,1064.4,1048.79,1048.92,2917990000
2010-08-31,1046.88,1055.14,1040.88,1049.33,4038770000
2010-09-01,1049.72,1081.3,1049.72,1080.29,4396880000
2010-09-02,1080.66,1090.1,1080.39,1090.1,3704210000
2010-09-03,1093.61,1105.1,1093.61,1104.51,3534500000
2010-09-07,1102.6,1102.6,1091.15,1091.84,3107380000
2010-09-08,1092.36,1103.26,1092.36,1098.87,3224640000
2010-09-09,1101.15,1110.27,1101.15,1104.18,3387770000
2010-09-10,1104.57,1110.88,1103.92,1109.55,3061160000
2010-09-13,1113.38,1123.87,1113.38,1121.9,4521050000
2010-09-14,1121.16,1127.36,1115.58,1121.1,4521050000
2010-09-15,1119.43,1126.46,1114.63,1125.07,3369840000
2010-09-16,1123.89,1125.44,1118.88,1124.66,3364080000
2010-09-17,1126.39,1131.47,1122.43,1125.59,4086140000
2010-09-20,1126.57,1144.86,1126.57,1142.71,3364080000
2010-09-21,1142.82,1148.59,1136.22,1139.78,4175660000
2010-09-22,1139.49,1144.38,1131.58,1134.28,3911070000
2010-09-23,1131.1,1136.77,1122.79,1124.83,3847850000
2010-09-24,1131.69,1148.9,1131.69,1148.67,4123950000
2010-09-27,1148.64,1149.92,1142.0,1142.16,3587860000
2010-09-28,1142.31,1150.0,1132.09,1147.7,4025840000
2010-09-29,1146.75,1148.63,1140.26,1144.73,3990280000
2010-09-30,1145.97,1157.16,1136.08,1141.2,4284160000
2010-10-01,1143.49,1150.3,1139.42,1146.24,4298910000
2010-10-04,1144.96,1148.16,1131.87,1137.03,3604110000
2010-10-05,1140.68,1162.76,1140.68,1160.75,4068840000
2010-10-06,1159.81,1162.33,1154.85,1159.97,4073160000
2010-10-07,1161.57,1163.87,1151.41,1158.06,3910550000
2010-10-08,1158.36,1167.73,1155.58,1165.15,3871420000
2010-10-11,1165.32,1168.68,1162.02,1165.32,2505900000
2010-10-12,1164.28,1172.58,1155.71,1169.77,4076170000
2010-10-13,1171.32,1184.38,1171.32,1178.1,4969410000
2010-10-14,1177.82,1178.89,1166.71,1173.81,4969410000
2010-10-15,1177.47,1181.2,1167.12,1176.19,5724910000
2010-10-18,1176.83,1185.53,1174.55,1184.71,4450050000
2010-10-19,1178.64,1178.64,1159.71,1165.9,5600120000
2010-10-20,1166.74,1182.94,1166.74,1178.17,5027880000
2010-10-21,1179.82,1189.43,1171.17,1180.26,4625470000
2010-10-22,1180.52,1183.93,1178.99,1183.08,3177890000
2010-10-25,1184.74,1196.14,1184.74,1185.62,4221380000
2010-10-26,1184.88,1187.11,1177.72,1185.64,4203680000
2010-10-27,1183.84,1183.84,1171.7,1182.45,4335670000
2010-10-28,1184.47,1189.53,1177.1,1183.78,4283460000
2010-10-29,1183.87,1185.46,1179.7,1183.26,3537880000
2010-11-01,1185.71,1195.81,1177.65,1184.38,4129180000
2010-11-02,1187.86,1195.88,1187.86,1193.57,3866200000
2010-11-03,1193.79,1198.3,1183.56,1197.96,4665480000
2010-11-04,1198.34,1221.25,1198.34,1221.06,5695470000
2010-11-05,1221.2,1227.08,1220.29,1225.85,5637460000
2010-11-08,1223.24,1224.57,1217.55,1223.25,3937230000
2010-11-09,1223.59,1226.84,1208.94,1213.4,4848040000
2010-11-10,1213.14,1218.75,1204.33,1218.71,4561300000
2010-11-11,1213.04,1215.45,1204.49,1213.54,3931120000
2010-11-12,1209.07,1210.5,1194.08,1199.21,4213620000
2010-11-15,1200.44,1207.43,1197.15,1197.75,3503370000
2010-11-16,1194.79,1194.79,1173.0,1178.34,5116380000
2010-11-17,1178.33,1183.56,1175.82,1178.59,3904780000
2010-11-18,1183.75,1200.29,1183.75,1196.69,4687260000
2010-11-19,1196.12,1199.97,1189.44,1199.73,3675390000
2010-11-22,1198.07,1198.94,1184.58,1197.84,3689500000
2010-11-23,1192.51,1192.51,1176.91,1180.73,4133070000
2010-11-24,1183.7,1198.62,1183.7,1198.35,3384250000
2010-11-26,1194.16,1194.16,1186.93,1189.4,1613820000
2010-11-29,1194.16,1194.16,1173.64,1187.76,3673450000
2010-11-30,1182.96,1187.4,1174.14,1180.55,4284700000
2010-12-01,1186.6,1207.61,1186.6,1206.07,4548110000
2010-12-02,1206.81,1221.89,1206.81,1221.53,4970800000
2010-12-03,1219.93,1225.57,1216.82,1224.71,3735780000
2010-12-06,1223.87,1225.8,1220.67,1223.12,3527370000
2010-12-07,1227.25,1235.05,1223.25,1223.75,6970630000
2010-12-08,1225.02,1228.93,1219.5,1228.28,4607590000
2010-12-09,1230.14,1234.71,1226.85,1233.0,4522510000
2010-12-10,1233.85,1240.4,1232.58,1240.4,4547310000
2010-12-13,1242.52,1246.73,1240.34,1240.46,4361240000
2010-12-14,1241.84,1246.59,1238.17,1241.59,4132350000
2010-12-15,1241.58,1244.25,1234.01,1235.23,4407340000
2010-12-16,1236.34,1243.75,1232.85,1242.87,4736820000
2010-12-17,1243.63,1245.81,1239.87,1243.91,4632470000
2010-12-20,1245.76,1250.2,1241.51,1247.08,3548140000
2010-12-21,1249.43,1255.82,1249.43,1254.6,3479670000
2010-12-22,1254.94,1259.39,1254.94,1258.84,1285590000
2010-12-23,1257.53,1258.59,1254.05,1256.77,2515020000
2010-12-27,1254.66,1258.43,1251.48,1257.54,1992470000
2010-12-28,1259.1,1259.9,1256.22,1258.51,2478450000
2010-12-29,1258.78,1262.6,1258.78,1259.78,2214380000
2010-12-30,1259.44,1261.09,1256.32,1257.88,1970720000
2010-12-31,1256.76,1259.34,1254.19,1257.64,1799770000
2011-01-03,1257.62,1276.17,1257.62,1271.89,4286670000
2011-01-04,1272.95,1274.12,1262.66,1270.2,4796420000
2011-01-05,1268.78,1277.63,1265.36,1276.56,4764920000
2011-01-06,1275.47,1278.17,1270.43,1273.85,4844100000
2011-01-07,1274.41,1276.83,1261.7,1271.5,4963110000
2011-01-10,1270.84,1271.52,1262.18,1269.75,4036450000
2011-01-11,1272.58,1277.25,1269.62,1274.48,4050750000
2011-01-12,1275.65,1286.87,1275.65,1285.96,4226940000
2011-01-13,1285.78,1286.7,1280.47,1283.76,4310840000
2011-01-14,1282.9,1293.24,1281.24,1293.24,4661590000
2011-01-18,1293.22,1296.06,1290.16,1295.02,5284990000
2011-01-19,1294.52,1294.6,1278.92,1281.92,4743710000
2011-01-20,1280.85,1283.35,1271.26,1280.26,4935320000
2011-01-21,1283.63,1291.21,1282.07,1283.35,4935320000
2011-01-24,1283.29,1291.93,1282.47,1290.84,3902470000
2011-01-25,1288.17,1291.26,1281.07,1291.18,4595380000
2011-01-26,1291.97,1299.74,1291.97,1296.63,4730980000
2011-01-27,1297.51,1301.29,1294.41,1299.54,4309190000
2011-01-28,1299.63,1302.67,1275.1,1276.34,5618630000
2011-01-31,1276.5,1287.17,1276.5,1286.12,4167160000
2011-02-01,1289.14,1308.86,1289.14,1307.59,5164500000
2011-02-02,1305.91,1307.61,1302.62,1304.03,4098260000
2011-02-03,1302.77,1308.6,1294.83,1307.1,4370990000
2011-02-04,1307.01,1311.0,1301.67,1310.87,3925950000
2011-02-07,1311.85,1322.85,1311.85,1319.05,3902270000
2011-02-08,1318.76,1324.87,1316.03,1324.57,3881530000
2011-02-09,1322.48,1324.54,1314.89,1320.88,3922240000
2011-02-10,1318.13,1322.78,1311.74,1321.87,4184610000
2011-02-11,1318.66,1330.79,1316.08,1329.15,4219300000
2011-02-14,1328.73,1332.96,1326.9,1332.32,3567040000
2011-02-15,1330.43,1330.43,1324.61,1328.01,3926860000
2011-02-16,1329.51,1337.61,1329.51,1336.32,1966450000
2011-02-17,1334.37,1341.5,1331.0,1340.43,1966450000
2011-02-18,1340.38,1344.07,1338.12,1343.01,1162310000
2011-02-22,1338.91,1338.91,1312.33,1315.44,1322780000
2011-02-23,1315.44,1317.91,1299.55,1307.4,1330340000
2011-02-24,1307.47,1310.91,1294.26,1306.1,1222900000
2011-02-25,1307.34,1320.61,1307.34,1319.88,3836030000
2011-02-28,1321.61,1329.38,1320.55,1327.22,1252850000
2011-03-01,1328.64,1332.09,1306.14,1306.33,1180420000
2011-03-02,1305.47,1314.19,1302.58,1308.44,1025000000
2011-03-03,1312.37,1332.28,1312.37,1330.97,4340470000
2011-03-04,1330.73,1331.08,1312.59,1321.15,4223740000
2011-03-07,1322.72,1327.68,1303.99,1310.13,3964730000
2011-03-08,1311.05,1325.74,1306.86,1321.82,4531420000
2011-03-09,1319.92,1323.21,1312.27,1320.02,3709520000
2011-03-10,1315.72,1315.72,1294.21,1295.11,4723020000
2011-03-11,1293.43,1308.35,1291.99,1304.28,3740400000
2011-03-14,1301.19,1301.19,1286.37,1296.39,4050370000
2011-03-15,1288.46,1288.46,1261.12,1281.87,5201400000
2011-03-16,1279.46,1280.91,1249.05,1256.88,5833000000
2011-03-17,1261.61,1278.88,1261.61,1273.72,4134950000
2011-03-18,1276.71,1288.88,1276.18,1279.2,4685500000
2011-03-21,1281.65,1300.58,1281.65,1298.38,4223730000
2011-03-22,1298.29,1298.47,1293.77,1293.77,3576550000
2011-03-23,1292.19,1300.51,1284.05,1297.54,3842350000
2011-03-24,1300.61,1311.34,1297.74,1309.66,4223740000
2011-03-25,1311.8,1319.18,1310.15,1313.8,4223740000
2011-03-28,1315.45,1319.74,1310.19,1310.19,3215170000
2011-03-29,1309.37,1319.45,1305.26,1319.44,3482580000
2011-03-30,1321.89,1331.74,1321.89,1328.26,3809570000
2011-03-31,1327.44,1329.77,1325.03,1325.83,3566270000
2011-04-01,1329.48,1337.85,1328.89,1332.41,4223740000
2011-04-04,1333.56,1336.74,1329.1,1332.87,4223740000
2011-04-05,1332.03,1338.21,1330.03,1332.63,3852280000
